7.868156467226233900e-01,2.459845519687803300e-01
3.152189659246581500e-01,7.905530269226679300e-02
8.515337363616982700e-01,6.620555086876965800e-01
6.994671968745362900e-01,8.066179104364370500e-01
1.471176930449819000e-01,4.690211853610228900e-01
5.271719341886904600e-02,5.017323124732608900e-02
9.278741934947254400e-02,1.702951700296474500e-01
6.423859898342897400e-01,1.512732060932739900e-01
9.472409546049778100e-01,4.069490785432722200e-01
8.149251870017599800e-01,7.307716208457709600e-01
8.230614256137335200e-01,6.486988953273376000e-01
8.645984245814686300e-02,1.460431931485435300e-01
7.150880698016028900e-01,5.478020311478506400e-01
1.322379412560488200e-01,2.969023329454094600e-01
1.583022791527318700e-01,8.445234262692253900e-01
5.664316315925618200e-01,7.009642756706515600e-01
3.320573233859325200e-02,8.466564149599276100e-02
6.360391179515637600e-01,2.582401111383917400e-01
9.314584869383160100e-01,8.246670733008597500e-01
7.576565829413659500e-01,9.376468517557378100e-01
3.599111680400964900e-01,3.062701210075745600e-01
5.682902404592998800e-01,3.496010002912343100e-01
1.657353056976929000e-01,8.812512240870592500e-01
4.287133959137737800e-01,8.910568491078199000e-01
5.909736035860653200e-01,6.563297998317233500e-01
3.233039581319322500e-01,1.714857583883184800e-01
2.555956802602472600e-01,7.086010155400229700e-01
7.253336058364429100e-01,9.923863583146397300e-01
8.049590464567034600e-01,6.688491569677144100e-01
4.048002378439411500e-01,2.587650893529009900e-01
3.120741145945773500e-01,5.838799486637702400e-02
1.905590425653125300e-01,5.479265856414409200e-01
5.903017793861375900e-03,2.278125002345800000e-01
5.029973472986211100e-01,4.907445460881336700e-01
6.543856153964710000e-01,7.791887820384502100e-01
9.232704996559119000e-01,3.135448957296570500e-01
1.336679449434213800e-01,1.170009235109690200e-01
4.716953184996663900e-02,9.579592610307459100e-01
6.015590828451878900e-01,5.719954204651887000e-01
1.389163286459033100e-01,5.470300301566530800e-01
9.797420932399577600e-01,4.022931500466814200e-01
3.798220408605852400e-01,8.078076070873078100e-01
8.833974185302613200e-01,6.546669445958741600e-02
9.180734567259513100e-01,2.963592600347658700e-01
9.483858450391212700e-01,9.469594796281029000e-01
2.608710121565405200e-01,6.437315130380550900e-01
3.687234326751787100e-02,7.497018578619179000e-01
2.184734529880338900e-02,6.575679590200597100e-01
6.525217472591675600e-01,3.527117055528665700e-01
3.068721537533721800e-01,5.845011181323497300e-01
6.200084980342770400e-01,1.024655069126356700e-01
6.788816222109590500e-01,2.624750480670444700e-01
2.090543416409955700e-01,8.404830867520701700e-01
6.822207908228190600e-01,4.479175977471616700e-01
4.696391930283069200e-01,4.146824153906983900e-01
5.073457883528090800e-01,8.963801826861977900e-01
8.393860011373792700e-01,2.153653346083001000e-01
4.326776816241398900e-01,9.737657239279073900e-01
4.631167101887059300e-01,2.254019099080371000e-01
5.110643897964126700e-01,4.561867050386588800e-01
7.223476221508429200e-02,4.149859957373068800e-01
2.954226985203790600e-01,6.542082905581304600e-01
4.051456646259135000e-01,9.141788616299523200e-01
3.345921733160028800e-01,6.579149584800803000e-02
7.892194794156973700e-01,5.181131594223672400e-01
8.935326627402461200e-01,8.645881056130518800e-01
4.417285170314144700e-03,7.998144243046070300e-01
8.893061836468236800e-01,3.170804577731302100e-01
2.451612573175002700e-01,9.422200170479433400e-02
3.118284361966303700e-01,6.960663173537055000e-01
7.636720497662103900e-01,9.222582114337040100e-01
2.839158706888879100e-01,1.996645159274167400e-01
9.710247895908522600e-01,5.290355297204901700e-01
1.027731878689495100e-01,7.021708596650508800e-01
9.302698207023087900e-01,3.708123905682086900e-01
8.539746266147627600e-01,2.383179884085127000e-01
6.083455175862364500e-01,6.426869565728911000e-01
5.694868672746134000e-01,4.784177455844478300e-01
5.036125002523532700e-01,1.935764121168910300e-01
4.791439426192428700e-01,1.850954778366433700e-01
7.391788616501571200e-01,6.998439940713832000e-01
4.546985685124522700e-01,1.932893977161723700e-01
2.506561629437855700e-01,5.251839801375077800e-01
7.326373241965555800e-01,3.088769673959885800e-01
6.403183158405232300e-01,1.327690425422331000e-01
2.227043038350107200e-01,7.590541139386286500e-01
3.812893090359825700e-02,9.407513371688421800e-01
3.605714483278706900e-01,2.254759552383532900e-01
7.820758173867301500e-01,6.504862439757475000e-01
7.217460073954967700e-01,3.318586783362533800e-01
9.903050220811601100e-01,9.037092899964850300e-01
9.650335264474782000e-01,6.100493891172219500e-01
6.006869809774328900e-02,4.966161878157818700e-01
5.506300094468201700e-01,2.314335530912459100e-01
7.036262272729707500e-01,6.024073687067331700e-01
8.067136077208991700e-01,2.331036570527732500e-01
8.278901650114799400e-01,8.464240493922755600e-01
3.580925540714567900e-01,2.039719160202231300e-01
5.908877839211459400e-01,9.756729535646937500e-01
6.825135199235093900e-01,7.323085450530852900e-02
