2.534258647747492654e-01,1.031037153723624034e-02
7.119643816479581666e-02,8.131787656125550878e-01
7.386775148155100279e-01,4.407692390333798338e-01
6.375754543156412213e-01,1.527316292917262341e-01
2.816986477389771260e-02,2.340307538495882689e-01
6.979705077324662721e-01,5.841776441227832795e-01
5.030762393415703082e-01,3.557053796780416111e-01
5.894998673717096738e-01,7.112403881086664104e-01
3.944913875279271176e-01,2.774745363879649318e-02
3.149409391074582398e-01,3.793849873897368052e-01
1.484935087643046714e-02,1.445883784952439743e-02
3.061759189063126829e-01,6.973469340218143575e-01
3.530488867655904306e-01,3.957776901289916660e-01
4.623790898588954201e-01,3.064951575475054479e-01
9.467180562443312519e-01,8.769317930260734917e-01
6.879454160878626379e-01,1.872137541722795895e-02
8.559549284893654963e-01,2.954131783098233877e-01
4.744681014817895282e-01,9.114440870393688554e-01
2.635416069624457736e-01,3.928130720409553911e-01
5.685213998110181244e-01,3.978090884111826764e-01
3.184791450340740404e-01,8.718068480479211901e-01
5.442037979147154036e-01,8.429475350390157606e-01
2.815991594891910088e-01,8.708180309330686431e-01
5.529624679909865836e-01,5.067114703143372756e-01
3.930227743648613270e-01,5.514337011566450286e-03
5.621302915636550157e-02,6.766928198310591114e-01
5.640338399418204363e-01,7.125115008292763896e-01
7.239717772694702624e-01,3.056898778931084193e-01
9.085369881425368055e-01,9.243595716478663071e-01
7.749135712643494545e-01,5.671195050726584030e-01
6.517114903970355755e-02,5.322272807118910709e-02
9.623102487389072479e-01,2.172888173107472287e-01
9.353214650629922966e-01,3.343765764172290655e-02
7.363155377024377390e-01,2.810251871877766927e-01
7.998963113898595045e-01,5.389343378247232197e-01
2.616395141908546274e-01,5.376572240737410580e-01
2.644908632763639522e-01,3.557149773432409789e-01
3.748728426745904230e-01,4.167383850859888161e-01
4.844307138476164898e-01,7.561548657828933706e-01
9.972041792193232501e-01,9.085066294938075604e-01
8.787965533844300792e-01,7.791938021112655433e-01
5.314744084863838314e-01,8.370334337169116345e-01
3.602089592896647874e-01,2.220812019160466333e-01
8.445423034767939319e-01,2.878044005691660079e-02
1.118225218435895396e-01,7.848722504744599648e-01
4.280632253346006166e-01,4.216109656807753847e-02
4.943191157142090564e-02,6.312489886967534991e-01
3.848744347817645295e-01,8.610092847974990526e-01
9.194651683861631009e-01,2.783154179575919596e-02
3.239892918255924403e-01,1.031971801590716442e-01
2.033722310698460323e-02,8.472201181548733029e-02
1.845624859184271660e-01,2.938628740512181370e-01
3.028166944102606006e-02,6.237266665294068924e-01
7.921749886689352094e-01,2.379250642860500919e-01
5.878164068365937522e-01,8.015898176152966847e-01
9.878853163109498903e-01,1.995516404335798688e-01
9.858544901640089453e-01,5.433007156656972647e-01
5.901952148010906063e-01,4.010173687411155985e-01
8.160778384388598372e-01,4.232565574878924819e-01
6.044240824225851627e-01,1.950592471413746809e-01
5.486058179307091720e-01,9.970242524640876569e-01
8.979702788642062172e-01,5.247254167652495305e-01
6.305441131346809502e-01,5.329785284626711306e-01
4.486657801923967792e-01,2.451081296789775488e-01
2.367083473564790541e-01,8.630523940145274908e-01
1.695223264599509116e-01,7.901078964821967032e-01
3.287383994183695757e-01,1.177066691461785553e-01
4.158336780403534272e-01,1.631291905880700721e-01
2.260280488006066735e-01,3.124357241070455649e-01
8.598268715942449791e-01,1.758693211982975679e-02
4.257985554973756637e-01,6.552797497881106548e-01
5.575322576157046850e-01,9.756025662283759337e-01
6.732950373605982586e-01,6.299432607604653622e-01
8.049176701060517525e-01,7.321115043121195765e-01
6.946678867175511973e-01,7.056149923676926505e-01
4.652059771571818159e-01,5.176338003351952377e-01
6.071650554013274803e-02,1.649900899693090839e-02
5.740498210326330231e-01,3.085078622420257544e-01
6.579097768992649975e-01,7.336365476039360400e-01
1.143978474080560304e-01,6.096903391765587932e-01
7.637944623133345878e-01,8.447215579435362054e-01
8.720621944722756202e-01,2.817182707139604947e-01
4.837311555075646252e-01,7.134362841851292769e-01
6.397569092905353028e-01,9.099197618336425375e-01
8.255129278727413311e-02,7.630585524804749387e-01
9.438932927208647516e-01,6.574004068146497293e-01
8.637142343238544129e-01,2.144991543429237701e-01
4.199092400385905366e-01,2.721434740381455386e-01
3.132957885227922734e-01,6.442791969747385661e-01
5.592630632869501905e-01,2.428321925441323526e-01
7.679042095966052139e-01,5.128337318463365158e-01
4.273632803427299676e-01,7.748499671244348797e-01
4.411028224510611384e-01,1.831080626455959814e-01
5.297932990094824657e-01,7.854695172238228551e-01
2.578417146513469760e-01,8.796214618136242169e-01
8.080944352128198727e-01,4.918478905130700962e-01
3.393357438612931709e-02,5.691433533719827409e-01
5.748957774226806094e-01,3.096441562927942925e-02
4.244412555088118433e-01,7.838154740678040522e-01
7.934027483267894754e-01,3.083310295722468952e-01
